entity,pillar,title,url,source,date,demographics,wdl_mention,text_paragraph_1,text_paragraph_2,text_paragraph_3,has_text,is_google_link,rss_position,reach_score
Côte d'Ivoire,Digital Economy,Djamo targets Francophone Africa with $40m raise,https://news.google.com/rss/articles/CBMimAFBVV95cUxNakNEckdVWnlGdjVDQXllRlZkMFNFM3dGbVJHY0ZlM0xlbFJ5MlYtNFF0MzMzZEc0TGF5ZWNMTzZ1UF9YSldIcktPcDdkLVo4R3ZiTDEwN0Vrb0FfXzZ1enE0ZTFFY3FYLUJFSTVWUk9jaHBtdVVSaXNRaVZMSTRIbGpnX0dQeXp5Z0V4R2ZSeXp6bkd0SG1KSA?oc=5,ITWeb Africa,8 Jul 2026,,no,,,,no,yes,2,6
Côte d'Ivoire,Digital Economy,Starlink to go live in Côte d'Ivoire in July,https://www.connectingafrica.com/connectivity/starlink-to-go-live-in-c-te-d-ivoire-in-july,Connecting Africa,17 Jun 2026,,no,"SpaceX's satellite Internet service, Starlink, is set to launch its services in Côte d'Ivoire in July 2026, after receiving a 12-month provisional license to provide fixed high-speed satellite Internet across the country.","The country is also set to deploy 5G services in cities with more than 25,000 inhabitants, with coverage to be expanded progressively as telecom operators prepare and upgrade their networks.","Djibril Ouattara, the country's minister of digital transition and technological innovation, made these announcements during the government's Gouv'Talk online dialogue series .",yes,no,3,7
Côte d'Ivoire,Digital Economy,Fintech Grey enables local-currency deposits for customers in Ghana and Kenya,https://www.capmad.com/article/fintech-grey-enables-local-currency-deposits-for-customers-in-ghana-and-kenya/,Capmad,8 Jul 2026,,no,,,,no,no,4,4
Côte d'Ivoire,Governance,"Côte d’Ivoire - Politics, Economy, Culture",https://news.google.com/rss/articles/CBMigwFBVV95cUxQREx1a1pWRUZmTUlIang1Q1FvRUJfLXF4RFRxbGtBaUlBNDR6ZEQyMW9ZMFFYWTFKM3Z1ZDN6MzlSUWxadndnUGdtY0VTSjQtUXljWi0xTXZjakRqSlJYT3Q3R0x6aGRrdVNPNVJaTG1LeE1DZVpySmRpblhiSnZZeS1Ecw?oc=5,Encyclopedia Britannica,8 Jul 2026,,no,,,,no,yes,0,8
Côte d'Ivoire,Governance,"Côte d’Ivoire - Disputed Election, Political Standoff",https://news.google.com/rss/articles/CBMiqAFBVV95cUxPdUREWTlUNFFwcUlWM0pXUE5kdnlPejJzQ2NrcUNyV0lDcXhfS3lOSWd3eTFpUFYzTlJRZU82bUprdEFmb0dGT3g0cWtiZkhHQURpUjhrS0QtclFBSHMzb1V0aERWNGNjVDJMTnF2MS16UUVMQzloSGRKN1BvbEhMUmFoQXUzWmlxVDVHd21tWHpxcEIzOGx4NzF2Z0xkNHhjYnQ2UXk3TmE?oc=5,Encyclopedia Britannica,8 Jul 2026,,no,,,,no,yes,2,6
Côte d'Ivoire,Governance,Developing bankable infrastructure in the Economic Community of West African States (ECOWAS) region through Public-Private Partnerships (PPP),https://africa24tv.com/developing-bankable-infrastructure-in-the-economic-community-of-west-african-states-ecowas-region-through-public-private-partnerships-ppp/,Africa24 TV,12 Jul 2026,,no,,,,no,no,3,5
Côte d'Ivoire,Governance,Why Some African Nations Prosper While Others Remain Trapped in Political Crisis,https://www.modernghana.com/why-some-african-nations-prosper-while-others-remain-trapped-in-political-crisis/,Modern Ghana,12 Jul 2026,,no,,,,no,no,4,4
Côte d'Ivoire,Governance,"ECOWAS Exports, Imports, and Trade Partners",https://news.google.com/rss/articles/CBMib0FVX3lxTFBONm5mbXhKek83eWc2YncybnI0dXhGNkh2MjIxQVFZSGRhSkh3dEk2NHJ6cWhjTDA4Tm5sNU1QeDZMWE9mUkFDOTBsSTNQbDBHT3FpYmRpS3V5YkxxaDhXUW5hbDNfUWI3eThDckx0UQ?oc=5,The Observatory of Economic Complexity,7 Jul 2026,,no,,,,no,yes,5,3
Côte d'Ivoire,Agrifood & Climate,Torrential rain and floods in West Africa kill dozens,https://theworld.org/stories/2026/07/07/torrential-rain-and-floods-in-west-africa-kill-dozens,The World from PRX,7 Jul 2026,,no,"For weeks now, torrential rain has been pummeling West Africa from Côte d’Ivoire to Nigeria, with flooding killing dozens of people. Hundreds more have been forced from their homes.","The region’s rainy season is expected to last for a few more weeks, so more bad weather and potentially more tragic outcomes are to come.","The flooding, though, was not unexpected. Heavy rains have become more intense in recent years.",yes,no,0,10
Côte d'Ivoire,Agrifood & Climate,Five Things to Know About the West Africa Forest Investment Program,https://www.afdb.org/en/news-and-events/five-things-know-about-west-africa-forest-investment-program-95260,African Development Bank Group,7 Jul 2026,,no,,,,no,no,1,7
Côte d'Ivoire,Agrifood & Climate,Côte d’Ivoire secures $50 million climate finance package to support smallholder farmers,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNTXFqMWQzcDNpQkRDWkNxdllIemFaeFJTVG81eFprZ01ma2ZrUTNoVnNkNUhUNHljYkxSaGxqNERsUDdDVWQtV2NIRzRDOEhHSzFLU21qaUlHN2NoYkNmYThIbDFtZWo2TEQ2UlQxRkY4SzVqUGZPXzBiUVFiMzN0N0dTUWQ3Sy1CYXJwVXM5YVJVNmNOS05IZi1nZnZoWktxYktLb0N4Mk1tRmxQbVpBMkJDLUxMTFFqT2p3?oc=5,Farmers Review Africa,9 Jul 2026,,no,,,,no,yes,2,6
Côte d'Ivoire,Agrifood & Climate,More shade for more cocoa in Côte d’Ivoire,https://news.google.com/rss/articles/CBMijgFBVV95cUxNSHJxalpDZGhIZWY1cW5ITUZDX0wwQTZTOGc3djMxZHUzX2dndHhCWU44WXpqS0JlSzJkXzNfWWxENTJDMnI2OWRHUUs4ZU1KMzNDcDlDeHlRQnJCaU4tSDNpZ2JkcnNmeEZhdVV0cF9tQlRkQmFBM3RDekl3eEtWWDNlaFpOVXhITUVQbFRn?oc=5,Food and Agriculture Organization,6 Jul 2026,,no,,,,no,yes,3,12
Côte d'Ivoire,Agrifood & Climate,Côte d’Ivoire Secures $50M Climate Funding for Agriculture,https://dabafinance.com/en/news/c%C3%B4te-divoire-secures-50m-climate-funding-for-agriculture,Dabafinance,7 Jul 2026,,no,,,,no,no,4,4
Côte d'Ivoire,Workforce & Human Capital,MTN Cote d'Ivoire provides digital skills training to young people with ALX,https://www.telecompaper.com/mtn-cote-divoire-provides-digital-skills-training-to-young-people-with-alx/,Telecompaper,9 Jul 2026,,no,,,,no,no,1,7
Côte d'Ivoire,Workforce & Human Capital,UNESCO says 113 countries spend more repaying debt than on education,https://anewz.tv/culture/culture-news/21686/unesco-debt-education/news,AnewZ,11 Jul 2026,,no,"More than 100 countries now spend more on servicing debt than on education, UNESCO has warned, as it called on governments and international lenders to expand the use of debt-for-education swaps.","According to the UN agency, 113 countries, home to around 6.1 billion people, now allocate more money to repaying debt than to educating their populations.","In low-income countries, debt payments are nearly four times higher than education spending, while in 18 of the most heavily indebted nations they exceed education budgets by at least fivefold.",yes,no,2,8
Côte d'Ivoire,Workforce & Human Capital,Ramaphosa Urges Global Leaders To Prioritise Education At France Summit,https://communityjournal.net/ramaphosa-urges-global-leaders-to-prioritise-education-at-france-summit/,Milwaukee Community Journal -,10 Jul 2026,,no,,,,no,no,3,5
Côte d'Ivoire,Workforce & Human Capital,Crowdfunding Campaign Launched for the Côte d’Ivoire–Japan Children’s Art Festival,https://ocglobal.jp/news/260710%E2%80%90cotedivoire-en/,ocglobal.jp,10 Jul 2026,,no,,,,no,no,4,4
Côte d'Ivoire,Workforce & Human Capital,Curaçao vs. Côte d’Ivoire,https://news.google.com/rss/articles/CBMiigFBVV95cUxNSnMySnhPWEdVY1JwZk51djctSnhwQjA2RkJXeWVETnMyOVZOSmRzZE9PM3RPQTFhTDJVTEp6OVlRQUhaM0hmMnpiNVRTM1JIeHh6ZG1YdlRRbjhKLUZiNVNsSm1OejRPZ2dRcmFORHd2RzltdnBQUlowbWdBMGljSjJVX1AwdUVubWc?oc=5,OKX,12 Jul 2026,,no,,,,no,yes,5,3
Côte d'Ivoire,Country-Specific Context,FDI: Investors Continue to Bet on Africa.,https://news.google.com/rss/articles/CBMihgFBVV95cUxPQzVsOGxhS0FKQ25JcEo5LUdDS2ZVSE03X3dHdDhFSm14N0U2cGh4bWpKSzJQXzd0S1ZlUVI2bkRkOWZfNERTZlJGM2ZuY0pZcjNINzI2WU5kbU03bHd3am53cFM3a0RHeFNLWnVDTUhtSE1WUmpSUk9LaVl3VUxVdUpYX2FKd9IBiwFBVV95cUxQTGdyQ0ZOQlpQZm9YUTY3QWtfMElLSDh3R2ZXMWJDRGpFcVo0Sy1XS3A1d3BId3M2TkgxMHVYN01UajByd0FsRk03T2VXZVl0amZKYjFhYUI1cFk1VDV5TnI4bFdLQjNNeXJ3ZndodFp1OURFQ0tDZlFyODJjNGg4Zm1SZ2JEWTdqcDRN?oc=5,Powers of Africa,9 Jul 2026,,no,,,,no,yes,0,8
Cameroon,Jobs & Employment,Poor Governance Enables Violence Against Women in Cameroon,https://www.ipsnews.net/2026/07/poor-governance-enables-violence-against-women-in-cameroon/,ipsnews.net,9 Jul 2026,Women,no,,,,no,no,0,8
Cameroon,Jobs & Employment,Cameroon Pledges Power Supply to Unlock ACERO METAL Expansion,https://www.businessincameroon.com/energy/1007-16443-cameroon-pledges-power-supply-to-unlock-acero-metal-expansion,Business in Cameroon,10 Jul 2026,,no,,,,no,no,1,7
Cameroon,Jobs & Employment,"Nigeria, Cameroon, Côte d’Ivoire, Ghana join forces to boost Cocoa production",https://news.google.com/rss/articles/CBMilwFBVV95cUxNN1FYYi1OTTY0S0xNYXFGaU92cHRvRVB0VEdPMk51VEhKRk9LLUpVMG4xWTZ6ZWJJaE5nTFY5RllYckhwZGJvNHNEaHdBeENodUtvLUlJa1gxcDc1VEhxa3ptVS1jQVpUUk5iNzJ0NC1oMmNUTmpnc0pHN01nWmVKSFY2THhGOEVacTFqXzRIZnhrMk9kT0hB0gGcAUFVX3lxTFBfUEJHaVZCd1hYcEdqQ1llTmVaV0xqZU5NcWdqcU1YaG5fOXZ5Rk00R2hjc0EzZjFubzJvS0JaRDV6LXJOM2ZVWU9wQXZ4czZOaGpjVFZoNzgzWnYzbVJobkVZTm43Y2tzSlZQN1FGZjN5al9pUkwyRDdXb1ZrYTdqa0NiWlVlR0hrNi1WVHJRaXp5aWYzX2JDU25kYg?oc=5,The Sun Nigeria,11 Jul 2026,,no,,,,no,yes,2,6
Cameroon,Jobs & Employment,"The Data Deficit Costing Lives: The High Stakes Of Africa’s Gender, Child Statistics Forum",https://news.google.com/rss/articles/CBMi3wFBVV95cUxNb1RjQ05qaTAxbWNtaFhZaTFwRDZMdUhSbVJUNTBYcUhranhPTDRBVDFSQXFWOXhLY2FfQlJWcnlHT19LMkdFZi1GVVM5dTBxWFdnbXhKMU84endfS3ZoN0Y2aWpfU2hwbElZV2ZhZmR4NkdwNEZOdzY0c2pnVE5tWlRhTUI4c1B4UDVJQk81SWVzaU9pTjU1MHpaVWRRbVBOUGh5Wlo0azU4M0NGVlVYdUUyMlk3aWl0cjRLb2dFQnBhTElwcTdLQUw0Ql9QWmVSSnc5Q0JhQ2NQZ3AxalV3?oc=5,Cameroon-Tribune,7 Jul 2026,,no,,,,no,yes,3,5
Cameroon,Jobs & Employment,Audit Questions the Value of Cameroon's State-Owned Investment Portfolio,https://www.businessincameroon.com/finance/0707-16428-audit-questions-the-value-of-cameroons-state-owned-investment-portfolio,Business in Cameroon,7 Jul 2026,,no,,,,no,no,4,4
Cameroon,Macroeconomy,"Cameroon - Oil, Agriculture, Trade",https://news.google.com/rss/articles/CBMiXkFVX3lxTE5uUlhGMExSdTd6Yzl6M1JVcW1BNGV1azZMRUhEbnppWTU5WnY5YUtLX3FETUVSU2E4Z1pnNjNBUEpGcmdZQVhrUFpielVlTVllNnVyUVJLWlpaZWpYVGc?oc=5,Encyclopedia Britannica,8 Jul 2026,,no,,,,no,yes,0,8
Cameroon,Macroeconomy,"Cameroon targets nearly 6,500 billion CFA in budget revenue by 2029 under new medium‑term plan",https://www.capmad.com/article/cameroon-targets-nearly-6500-billion-cfa-in-budget-revenue-by-2029-under-new-mediumterm-plan/,Capmad,6 Jul 2026,,no,,,,no,no,1,7
Cameroon,Macroeconomy,Cameroon Validates Landscape Project Combining Biodiversity Protection with Local Economic Growth,https://www.businessincameroon.com/environment/0807-16434-cameroon-validates-landscape-project-combining-biodiversity-protection-with-local-economic-growth,Business in Cameroon,8 Jul 2026,,no,,,,no,no,2,6
Cameroon,Macroeconomy,"Cameroon: for 2024, the Chamber of Accounts only traces 3% of subsidies to public enterprises",https://news.google.com/rss/articles/CBMi0gFBVV95cUxQcjBDMXpXV0lrRVJ0ZHFOQmc3VHRHQ0F5dzB5UTFMcTQ4WFVjYWZ5aHFTQWJURWU0NmtxQ0pxVk51M3BZRjNlLXp2cVpuZ3NmVFdxdWdXTFowTmpUZXFhNTFBZGxvM05FekxkMm9VX0phSGtlbG5ZWGtpelg3M0dia2tWczdFUjdMeVZWQ2FfUDJ6UHk1UWJ6T1hRVHF6eXZhTzF6NWNTVHBEQzhtRUVFdEJxZEN2RTJjNEk0NC0wTGg1YVVWZDNyZHNFUEVIQ1djUUE?oc=5,Financial Afrik,11 Jul 2026,,no,,,,no,yes,3,5
Cameroon,Macroeconomy,Kenya and Cameroon court investors at ATIDI’s AGM,https://african.business/2026/07/partner-content/kenya-and-cameroon-court-investors-at-atidis-agm,African Business,9 Jul 2026,,no,,,,no,no,4,4
Cameroon,Digital Economy,"Literacy Network gets $50,000 investment from AT&T to support digital literacy programs",https://madison365.com/literacy-network-gets-50000-investment-from-att-to-support-digital-literacy-programs/,Madison365,10 Jul 2026,,no,,,,no,no,0,8
Cameroon,Digital Economy,Cameroon • US firm Wave Mobile Money proceeds with caution,"https://www.africaintelligence.com/central-africa/2026/07/10/us-firm-wave-mobile-money-proceeds-with-caution,110838712-art",Africa Intelligence,10 Jul 2026,,no,"In order to ensure high-quality and independent journalism,  Africa Intelligence relies solely on subscriptions from its readers, with no advertising, no events and no consulting work. Several offers are available depending on your particular reading needs","Discover our work by making use of the following possibilities: daily newsletters, a selection of free articles, keyword alerts.","Linked to the launch of the on-demand taxi app, Bereket Bayissa has taken the helm of a conglomerate, the Shirshir Business Group, a key partner of the Ethiopian army. The development comes amid the takeover of METEC, the Tigrayan military-industrial empire dismantled by Abiy Ahmed.",yes,no,1,9
Cameroon,Digital Economy,CAMTEL Explores Digital Transformation Partnership with Amazon Web Services,https://techafricanews.com/2026/07/08/camtel-explores-digital-transformation-partnership-with-amazon-web-services/,TechAfrica News,8 Jul 2026,,no,,,,no,no,3,9
Cameroon,Digital Economy,"Mobile Money, Fintech Gaps and a $3.2 Billion Opportunity Inside Africa's Displacement Zones",https://techpoint.africa/brandpress/mobile-money-fintech-gaps-and-a-3-2-billion-opportunity-inside-africas-displacement-zones/,Techpoint Africa,7 Jul 2026,,no,This Brand Press post is for informational purpose only and should not be interpreted as financial or investment guidance. Always ensure to carry out due diligence. Read all…,About Brand Press: Brand Press enables brands to directly engage with our technology-focused audience. The content is created independently of Techpoint Africa’s editorial team.,Interested in reaching our dynamic readership? Connect with us at business@techpoint.africa,yes,no,4,6
Cameroon,Digital Economy,Flutterwave warns of Ponzi scheme impersonating its brand in Cameroon,https://technext24.com/news/flutterwave-warns-of-ponzi-scheme-impersonating-its-brand-in-cameroon/,TechNext.ng,6 Jul 2026,,no,,,,no,no,5,3
Cameroon,Governance,Cameroon : 400 lawmakers addressing global challenges at the 51st Parliamentary Assembly of La Francophonie,https://africa24tv.com/cameroon-400-lawmakers-addressing-global-challenges-at-the-51st-parliamentary-assembly-of-la-francophonie/,Africa24 TV,12 Jul 2026,,no,,,,no,no,0,8
Cameroon,Governance,Inclusive education in Cameroon: The Multi-Year Resilience Programme,https://www.unesco.org/en/articles/inclusive-education-cameroon-multi-year-resilience-programme-ppr-takes-major-step-forward-tackling,UNESCO,10 Jul 2026,,no,"Through a series of strategic initiatives led by the Government, with technical support from UNESCO Central Africa, the country is deploying significant resources to ensure that no learner is left behind (‘Leave No One Behind’). These major advances form part of the direct implementation of the National Policy on Inclusive Education (PNEI) and are funded by the global Education Cannot Wait (ECW) fund through its Multi-Year Resilience Programme (PPR).","The assessment is clear and calls on all stakeholders to take action:  According to data from the 5th Cameroonian Household Survey (ECAM 5), approximately 2,932,576 children, adolescents, and young people of school age between 4 and 18 years old were out of school during the 2020-2021 school year.","L’exclusion commence très tôt dans le système éducatif camerounais : 419 228 enfants d’âge scolaire de cinq ans, soit près d’un enfant sur deux (47,8 %), ne bénéficient d’aucune activité organisée d’éveil préscolaire. Dans l’enseignement primaire, 1 014 644 enfants (20,4 % des enfants d’âge scolaire de 6‑11 ans) ne sont pas scolarisés. Au premier cycle du secondaire, 401 348 adolescents (15,5 % d’adolescents d’âge scolaire de 12-15 ans) sont exclus, tandis qu’au second cycle, la proportion atteint 32,2 %, soit 517 751 jeunes d’âge scolaire de 16‑18 ans. Par ailleurs, pour les élèves ayant eu la chance d’accéder à l’école, un nombre important se trouve en situation de sur-âge, facteur de risque majeur d’abandon/décrochage scolaire : (i) 469 243 élèves du primaire (9,4 %) ont 14 ans ou plus ; (ii) 236 758 élèves du premier cycle secondaire (15,6 %) ont 18 ans ou plus ; (iii) 185 977 élèves du second cycle secondaire (25,6 %) ont 21 ans ou plus.",yes,no,1,9
Cameroon,Governance,Tracking Constitutional Change: 2026 Mid-Year Update from ConstitutionNet,https://constitutionnet.org/news/voices/tracking-constitutional-change-2026-mid-year-update-constitutionnet,ConstitutionNet,7 Jul 2026,,no,,,,no,no,2,6
Cameroon,Governance,"Cameroon - Independence, French-British Rule",https://news.google.com/rss/articles/CBMid0FVX3lxTE84WGdFdl9DamU0LVNwcE1PanpHOF9iQTd3SnhwN3J1U0x0enFVLW9jekJnVEJkcVd0RjN0WjBVWXM1cFVsWnJxU0pjRW5aSGZIaVNSM2d6M1VtN0NyM044WkxHcVhaWjA1aVpFeHlHN1RWR0wwZS1Z?oc=5,Encyclopedia Britannica,8 Jul 2026,,no,,,,no,yes,3,5
Cameroon,Governance,Calentamiento CD Castellón Vs CD Mirandés Barnet Council Elections 2026 (kdBAxlakl4),https://news.google.com/rss/articles/CBMiW0FVX3lxTE84aWRKR3A1cHpwekxreEc5LXl4NXI3aGxoQUtFYW5vQ3B3eXhBY3QwQXhLNC1qenBXdThQWUlfeVdEN0NSd3liZlhiTE5iTkhyZk9FMG5PYVctbG8?oc=5,Mshale,11 Jul 2026,,no,,,,no,yes,4,4
Cameroon,Agrifood & Climate,"Cameroon - Farming, Forestry, Fishing",https://news.google.com/rss/articles/CBMif0FVX3lxTE5aUWtlT0NVSTRGc29MUHpVZkZUMWwzLVYzNnJQaHk0dVQ1UWNteG9rdElrTGxuc01xRWk1WTZ4OW5SZ05nQVUyWmNHMVNIX2hwbDYxWEo3bmFqZ090TDhDd3ZvT09Ka0tEVDBuLWE3OENMN1FXTnJUbk5sZWg2MkU?oc=5,Encyclopedia Britannica,8 Jul 2026,,no,,,,no,yes,0,8
Cameroon,Agrifood & Climate,CDC's Slump Drags Cameroon Banana Exports Lower in June,https://www.businessincameroon.com/agriculture/1007-16445-cdcs-slump-drags-cameroon-banana-exports-lower-in-june,Business in Cameroon,10 Jul 2026,,no,,,,no,no,3,5
Cameroon,Agrifood & Climate,"Cameroon, Angola lead Central Africa's rice imports as ECCAS pushes for higher local production",https://millingmea.com/cameroon-angola-lead-central-africas-rice-imports-as-eccas-pushes-for-higher-local-production/,Milling Middle East & Africa,7 Jul 2026,,no,,,,no,no,4,4
Cameroon,Agrifood & Climate,Cameroon Integrates Climate-Linked Disease Monitoring Platform into Public Health System,https://news.google.com/rss/articles/CBMi0wFBVV95cUxOZWpiWmpHLTJERW9DRjZVYVVTSDZMdGlFLVlOT053d1NUb3RuVGtqbXpTZDNrbGlfWmZIdzV0SUpoWlRmSFJwa2xzSkV4b2NqaFpPZEdFZnNHZE03ZEFIbk1MTTFFbUFIVWIxN1l5Yy1GZTFDWlVXVHBuaHZ2bGpDSWxXWEhCRGEySVZDNXI4dEhNX3M2RElYazN0Rk9STEx0Zjl0dXlMczRrbXdhbG9UdzN4WEVUQ01UaGdQcm9nM2hrR0NJTmQ2WjJFbTFqNUdWNml3?oc=5,StopBlaBlaCam,6 Jul 2026,,no,,,,no,yes,5,10
Cameroon,Agrifood & Climate,"From north to south, Africa braces for volatile El Niño year",https://www.news24.com/southafrica/schools-hub/teens-love-of-pencil-and-paper-earns-her-prestigious-sa-young-artist-award-years-later-20260712-0957,News24,7 Jul 2026,,no,,,,no,no,6,3
Cameroon,Workforce & Human Capital,"Festus A. Asana, Th.D., (’90)",https://www.bu.edu/prsocial/,Boston University,12 Jul 2026,,no,,,,no,no,0,8
Cameroon,Workforce & Human Capital,Life & Work with Andy Gibson of Dallas-Fort Worth,https://voyagedallas.com/interview/life-work-with-andy-gibson-of-dallas-fort-worth/,Voyage Dallas,10 Jul 2026,,no,,,,no,no,2,6
Cameroon,Workforce & Human Capital,"Cameroon's rising star Ulrich Chomche - ""We want to make history""",https://www.fiba.basketball/cameroons-rising-star-ulrich-chomche-we-want-to-make-history,FIBA Basketball,11 Jul 2026,,no,,,,no,no,4,4
Cameroon,Workforce & Human Capital,Cameroon: Wotutu-Ewongo Football Tournament Continues to Unite Community Through Sport,https://panafricanvisions.com/2026/07/cameroon-wotutu-ewongo-football-tournament-continues-to-unite-community-through-sport/,pan african visions,12 Jul 2026,,no,,,,no,no,5,3
Cameroon,Workforce & Human Capital,Canada Positions Cameroon as Key Central African Partner,https://www.businessincameroon.com/cooperation/1007-16442-canada-positions-cameroon-as-key-central-african-partner,Business in Cameroon,10 Jul 2026,,no,,,,no,no,7,3
Congo Kinshasa,Jobs & Employment,Africa CDC Warns Ebola Outbreak Outpacing Response,https://allafrica.com/view/group/main/main/id/00097403.html,allAfrica.com,10 Jul 2026,,no,Congo-Kinshasa: Epidemic Coalition Focuses on Bundibugyo Ebola Vaccine,"The Bundibugyo Ebola outbreak in the Democratic Republic of the Congo has been labelled the fastest-growing Ebola outbreak ever, not only among the previous Bundibugyo outbreaks.… Read more »",Congo-Kinshasa: Delayed Containment of Ebola Could Cost DR Congo and Uganda Billions,yes,no,0,10
Congo Kinshasa,Jobs & Employment,WHO Warns DR Congo Ebola Outbreak Continues to Spread,https://allafrica.com/view/group/main/main/id/00097377.html,allAfrica.com,8 Jul 2026,,no,"Africa: Ebola Moving Faster Than the Response, Head of Africa CDC Warns","""Act now or pay a much higher price later."" Read more »","Congo-Kinshasa: Ebola Continues to Spread in DR Congo As Death Toll Passes 500, WHO Warns",yes,no,1,9
Congo Kinshasa,Jobs & Employment,Congo-Kinshasa: Crackdown On Protesters,https://news.google.com/rss/articles/CBMiW0FVX3lxTE9mY3ZHdXFXLVU2SXlFWjhHYTVYR0lpWjlUSTB5STJYb1FpOE5EMDItVlZiYzNaN1MyVUtjWWw5SWdaNnJaMG1MLXlZMXFVaVlUbXh6b3ktZ0d0SzA?oc=5,allAfrica.com,9 Jul 2026,,no,,,,no,yes,2,6
Congo Kinshasa,Jobs & Employment,Congo-Kinshasa: Use of Explosive Weapons 'Must Stop' in Eastern DR Congo - Türk,https://news.google.com/rss/articles/CBMiW0FVX3lxTE94QkpxVnRkdFVwVUtHOG00c0NIYlZybXpaRUxUckdWZXpNb25xSXdIeXJ1MHpQT3BaYnlnZnhNcWljMTVZWFFGR3VJbnVzamY1T2Z6RTVIQThNRmM?oc=5,allAfrica.com,10 Jul 2026,,no,,,,no,yes,0,8
Congo Kinshasa,Jobs & Employment,Congo-Kinshasa: Epidemic Coalition Focuses on Bundibugyo Ebola Vaccine,https://news.google.com/rss/articles/CBMiW0FVX3lxTFBPeU1tXzVvSk5BaTlHZDZ5TlJuUlhhdkZrUTJnUnJ6QXMwNG12T1ltOEFHM1dmV1J1dkdPZGJYbTBLUjBwdERjUGttZU15MXI1RzQ3dzl5ZmxYY2s?oc=5,allAfrica.com,10 Jul 2026,,no,,,,no,yes,1,7
Congo Kinshasa,Macroeconomy,Congo-Kinshasa: Delayed Containment of Ebola Could Cost DR Congo and Uganda Billions,https://news.google.com/rss/articles/CBMiW0FVX3lxTE5lY05tZ1BDeWZlZmliRVFOOEN6cG5JNUpSaFdiaDRId3NzM1VpTVA0Q253T1VNdGRFZDY5RFN2NWxTdEdnanI5MXFLX0ItTnZmVVgtSC1uRTl1Q00?oc=5,allAfrica.com,10 Jul 2026,,no,,,,no,yes,0,8
Congo Kinshasa,Macroeconomy,First Latter-day Saint baptized in Democratic Republic of Congo returns as mission president 40 years later,https://www.deseret.com/faith/2026/07/12/church-news-first-latter-day-saint-baptism-drc-returns-mission-president/,Deseret News,12 Jul 2026,,no,"President Junior Banza — president of the Democratic Republic of the Congo Kinshasa North Mission of The Church of Jesus Christ of Latter-day Saints — and his wife and mission leader companion, Sister Annie Banza, have been busy nonstop since arriving at the mission home in late June for their assignment.","“We haven’t sat down ever since, but we love it,” President Banza said.","The Banzas have returned to Kinshasa, the capital of the Democratic Republic of the Congo, to serve as mission leaders in the country where their families are pioneers of the church. Forty years ago as a young man, President Banza was the first person baptized in the borders of the Central Africa nation. Sister Banza was baptized about six months later.",yes,no,0,10
Congo Kinshasa,Macroeconomy,Congo-Kinshasa: World Must Move Faster On Ebola Response for DR Congo - UN Relief Chief,https://news.google.com/rss/articles/CBMiW0FVX3lxTFBucVduRVZrQ0dSOGE5em5tdlBvT3lSdEllNU1Hb3NQci1KSmprRG9Fd3dUX2RZejVvZlBfdHFxZUpKcm5jM0p1RXVmT3lyQW1lNlR2Tk8ydHdYSUE?oc=5,allAfrica.com,10 Jul 2026,,no,,,,no,yes,2,6
Congo Kinshasa,Macroeconomy,Congo-Kinshasa: UN Relief Chief Calls for Urgent Support to Contain Ebola in DR Congo and Region,https://news.google.com/rss/articles/CBMiW0FVX3lxTE9GbVpjV1RsY0Rkb3VsdzRZRG9ZNVU4Q2xNWERzbGt0UW52emNURjlCVWdzSkVSZ3dTQUQwTmlzTGtCRmhRd2hWQmdwMThmTjFTWVYtTVFQNHJLZXM?oc=5,allAfrica.com,10 Jul 2026,,no,,,,no,yes,4,4
Congo Kinshasa,Macroeconomy,"Congo-Kinshasa: Africa CDC Reports Progress, Warns Ebola Outbreak Outpacing Response in DR Congo",https://news.google.com/rss/articles/CBMiW0FVX3lxTE9DVjRsQ0kwa1RNWnpYRU5PazhWSVNWQzduXy1OZ2p1UVBWZTh2Z1lxU0NPS2d0T0FHWHZQUU13T012VXRrYnhoZ25MOF9WUl9CbXZESmtwYnR5MjQ?oc=5,allAfrica.com,10 Jul 2026,,no,,,,no,yes,6,3
Congo Kinshasa,Digital Economy,Visa begins Africa stablecoin payments trial with M-PESA,https://news.google.com/rss/articles/CBMipgFBVV95cUxQTS13UzlvY3ptcFp6eDdnUUtzYUlrRUdvUTd1Ty1sRzlRVThBUjlNRVpHNFI3UzZWeV9jeEpieEVnSlpFZlZndkk5WG93Mk1qaVVGcmh6NGNEQWNyc3Rqc1Q0WXlMMlRHWmdfaFp6NkVrdFY5alBmZEVSSFlqREViOEcwTnh0YkFlWXJEMm1sTFZvWFNadk9yVUJkOUw4NVdPa2Z2S3Jn?oc=5,Africa Business Communities,6 Jul 2026,,no,,,,no,yes,0,15
Congo Kinshasa,Digital Economy,Salonga National Park,https://news.google.com/rss/articles/CBMiZEFVX3lxTE1xTDZlM0dfSXZJZ2M2UWNoN1d4Zk10UzlHRjE2eXppRC1Cc1RuRHYwN0hvb3lIdk1waTdLMmZyQ1FVQ0lYeDVxck5VRXd4TzA3M2V3Zm52bWpFaDZRaW5sX2YwTXA?oc=5,Encyclopedia Britannica,9 Jul 2026,,no,,,,no,yes,0,8
